1000.08	0
1000.05	-8.65901
1000.02	-8.65764
999.993	0
999.964	8.6549
999.935	34.6141
999.906	8.65216
999.877	0
999.849	43.2471
999.82	25.9442
999.791	43.2334
999.762	0
999.733	17.2879
999.704	34.5703
999.675	-17.2824
999.646	-8.63985
999.617	-8.63848
999.588	34.5485
999.559	-25.9073
999.531	25.9032
999.502	8.63302
999.473	34.5266
999.444	25.8909
999.415	25.8868
999.386	25.8827
999.357	0
999.328	-43.1242
999.299	8.62348
999.27	-25.8664
999.241	34.483
999.212	43.097
999.183	0
999.154	-25.85
999.125	8.61532
999.096	25.8419
999.067	-8.6126
999.038	17.2225
999.009	0
998.98	51.6512
998.951	0
998.922	-8.60581
998.893	0
998.864	0
998.835	-8.60174
998.806	0
998.777	42.9952
998.748	17.1954
998.719	34.3853
998.69	17.1899
998.661	0
998.632	8.59226
998.603	17.1818
998.574	-8.58955
998.545	17.1764
998.516	0
998.487	51.513
998.458	60.089
998.429	60.0795
998.4	17.1629
998.371	8.58009
998.342	0
998.313	-17.1548
998.284	-8.57604
998.255	42.8735
998.226	-25.72
998.197	8.572
998.168	25.7119
998.139	25.7079
998.11	17.1359
998.08	-17.1332
998.051	34.261
998.022	0
997.993	-25.6877
997.964	42.8061
997.935	-51.3592
997.906	8.55853
997.877	8.55719
997.848	0
997.819	68.436
997.79	-25.6595
997.76	0
997.731	-17.1009
997.702	-8.54913
997.673	0
997.644	-8.54644
997.615	8.5451
997.586	-8.54376
997.557	17.0848
997.528	-42.7054
997.498	42.6987
997.469	59.7688
997.44	25.6112
997.411	-42.6786
997.382	8.53438
997.353	93.8635
997.324	-25.5951
997.294	42.6518
997.265	8.52903
997.236	42.6385
997.207	17.0527
997.178	34.1001
997.149	8.52368
997.119	25.567
997.09	-8.52101
997.061	-25.559
997.032	42.5917
997.003	25.551
996.974	-8.51567
996.944	8.51434
996.915	-42.565
996.886	51.07
996.857	17.0207
996.828	8.50901
996.798	-25.523
996.769	59.5444
996.74	8.50502
996.711	-17.0074
996.682	17.0047
996.652	25.5031
996.623	8.49969
996.594	33.9935
996.565	-25.4911
996.536	16.9914
996.506	25.4831
996.477	-16.9861
996.448	0
996.419	42.452
996.389	16.9781
996.36	25.4632
996.331	42.4321
996.302	25.4553
996.272	-59.3863
996.243	-16.9649
996.214	59.3678
996.185	33.9192
996.155	-33.9139
996.126	84.7714
996.097	33.9033
996.068	-25.4235
996.038	0
996.009	-16.9437
995.98	33.8821
995.95	50.8152
995.921	-33.8715
995.892	42.3328
995.863	-16.9305
995.833	16.9278
995.804	50.7756
995.775	-16.9226
995.745	16.9199
995.716	25.3759
995.687	33.8293
995.657	42.28
995.628	50.7281
995.599	0
995.57	-16.9041
995.54	8.45073
995.511	0
995.482	0
995.452	0
995.423	33.7819
995.394	16.8883
995.364	8.44283
995.335	8.44152
995.306	33.7608
995.276	-16.8778
995.247	33.7503
995.218	59.0538
995.188	42.1747
995.159	0
995.129	-8.43232
995.1	8.43101
995.071	-8.4297
995.041	25.2852
995.012	16.8541
994.983	25.2773
994.953	50.5467
994.924	42.1157
994.894	33.6873
994.865	58.9437
994.836	42.0961
994.806	0
994.777	-8.41659
994.747	16.8306
994.718	25.2419
994.689	-25.238
994.659	0
994.63	33.6402
994.6	42.0437
994.571	42.0372
994.542	50.4368
994.512	25.2145
994.483	-16.8071
994.453	8.40222
994.424	8.40092
994.394	-8.39961
994.365	8.39831
994.336	-16.794
994.306	25.1871
994.277	-16.7888
994.247	16.7862
994.218	50.3507
994.188	33.562
994.159	-8.38919
994.129	58.7152
994.1	41.9329
994.071	8.38528
994.041	-8.38398
994.012	0
993.982	16.7628
993.953	-25.1403
993.923	16.7576
993.894	8.37749
993.864	41.8809
993.835	41.8744
993.805	-8.37359
993.776	8.37229
993.746	-8.371
993.717	-8.3697
993.687	16.7368
993.658	-8.36711
993.628	25.0974
993.599	0
993.569	-8.36322
993.54	58.5335
993.51	-8.36063
993.481	25.078
993.451	25.0741
993.422	25.0702
993.392	-16.7109
993.363	8.35416
993.333	0
993.304	-16.7031
993.274	16.7006
993.244	-41.745
993.215	-41.7385
993.185	-8.34641
993.156	0
993.126	8.34383
993.097	8.34254
993.067	0
993.038	0
993.008	-8.33867
992.978	25.0121
992.949	-8.33609
992.919	33.3392
992.89	41.6676
992.86	8.33223
992.831	41.6547
992.801	8.32965
992.771	16.6567
992.742	8.32708
992.712	-8.32579
992.683	24.9735
992.653	0
992.623	33.2877
992.594	24.962
992.564	49.9162
992.535	16.6362
992.505	-24.9504
992.475	24.9465
992.446	16.6285
992.416	24.9388
992.387	-8.31167
992.357	16.6208
992.327	16.6182
992.298	33.2313
992.268	33.2262
992.238	58.1368
992.209	41.5199
992.179	8.3027
992.149	-8.30142
992.12	24.9004
992.09	24.8966
992.061	24.8927
992.031	41.4815
992.001	8.29502
991.972	49.7625
991.942	66.3397
991.912	33.1647
991.883	24.8697
991.853	16.5773
991.823	24.8621
991.794	-8.28608
991.764	0
991.734	-24.8506
991.704	24.8468
991.675	-8.28098
991.645	33.1188
991.615	33.1137
991.586	49.6629
991.556	24.8276
991.526	82.7461
991.497	49.64
991.467	66.1765
991.437	8.27079
991.407	0
991.378	0
991.348	33.0679
991.318	24.7971
991.289	8.26443
991.259	8.26316
991.229	16.5238
991.199	8.26062
991.17	57.8154
991.14	33.0323
991.11	-8.25681
991.08	33.0222
991.051	33.0171
991.021	24.759
990.991	33.0069
990.961	16.5009
990.932	8.2492
990.902	-24.7438
990.872	41.2333
990.842	41.227
990.813	24.7324
990.783	32.9715
990.753	49.4496
990.723	-16.4807
990.693	0
990.664	32.9512
990.634	-41.1827
990.604	49.4117
990.574	24.7021
990.544	24.6983
990.515	57.6204
990.485	-24.6907
990.455	-49.3738
990.425	-16.4554
990.395	24.6793
990.366	8.22518
990.336	24.6718
990.306	8.22266
990.276	49.3284
990.246	8.22014
990.217	-24.6566
990.187	24.6529
990.157	24.6491
990.127	32.8604
990.097	8.21384
990.067	82.1258
990.038	0
990.008	0
989.978	82.0881
989.948	49.2453
989.918	8.20629
989.888	-8.20504
989.858	24.6113
989.829	8.20253
989.799	16.4025
989.769	24.6
989.739	8.19876
989.709	-16.395
989.679	57.3737
989.649	32.78
989.619	-32.775
989.59	32.77
989.56	-8.19123
989.53	8.18998
989.5	-8.18873
989.47	24.5624
989.44	-32.7449
989.41	8.18497
989.38	24.5512
989.35	16.3649
989.32	49.0873
989.291	32.7199
989.261	24.5362
989.231	-49.0648
989.201	49.0573
989.171	81.7497
989.141	0
989.111	32.6899
989.081	0
989.051	24.5099
989.021	8.16873
988.991	8.16748
988.961	16.3325
988.931	48.9899
988.901	0
988.871	24.4875
988.842	32.645
988.812	40.8
988.782	0
988.752	32.63
988.722	57.0938
988.692	-8.15502
988.662	-24.4613
988.632	32.6101
988.602	0
988.572	8.15004
988.542	32.5952
988.512	16.2951
988.482	57.0242
988.452	8.14507
988.422	57.0068
988.392	56.9981
988.362	16.2827
988.332	24.4203
988.302	24.4166
988.272	40.6881
988.242	32.5455
988.212	32.5406
988.182	8.1339
988.152	32.5307
988.122	-8.13143
988.092	8.13019
988.062	40.6447
988.032	48.7663
988.002	32.5059
987.972	16.2505
987.942	32.496
987.912	16.2455
987.882	32.4861
987.852	0
987.821	24.3572
987.791	32.4713
987.761	-24.3497
987.731	24.346
987.701	-16.2282
987.671	64.903
987.641	-16.2233
987.611	40.552
987.581	24.3275
987.551	48.6476
987.521	32.4268
987.491	24.3164
987.461	8.10424
987.431	48.6181
987.401	-8.10178
987.37	48.6033
987.34	89.0925
987.31	32.3923
987.28	8.09685
987.25	64.765
987.22	-24.2832
987.19	-16.1863
987.16	40.4597
987.13	16.1814
987.1	48.5368
987.069	24.2647
987.039	40.4351
987.009	-8.08579
986.979	16.1691
986.949	24.25
986.919	24.2463
986.889	-8.08088
986.859	16.1593
986.828	24.2353
986.798	8.0772
986.768	32.3039
986.738	24.2242
986.708	-16.147
986.678	-24.2169
986.647	-16.1421
986.617	24.2095
986.587	56.4804
986.557	24.2022
986.527	24.1985
986.497	-48.3897
986.466	32.2549
986.436	8.0625
986.406	16.1226
986.376	-24.1802
986.346	-16.1177
986.316	-32.2305
986.285	8.05639
986.255	32.2207
986.225	24.1619
986.195	24.1582
986.165	24.1545
986.134	-24.1509
986.104	-8.04907
986.074	16.0957
986.044	0
986.014	0
985.983	24.1326
985.953	56.3009
985.923	24.1253
985.893	16.0811
985.863	-8.03933
985.832	0
985.802	-16.0738
985.772	8.03568
985.742	-8.03446
985.711	8.03324
985.681	8.03203
985.651	8.03081
985.621	-56.2072
985.59	24.0851
985.56	24.0815
985.53	16.0519
985.5	-16.0495
985.469	0
985.439	8.02231
985.409	8.0211
985.379	16.0398
985.348	8.01867
985.318	8.01746
985.288	-8.01625
985.257	8.01504
985.227	-8.01383
985.197	0
985.167	32.0456
985.136	-8.01019
985.106	-8.00898
985.076	-8.00777
985.045	16.0131
985.015	32.0214
984.985	0
984.955	16.0059
984.924	-8.00173
984.894	8.00052
984.864	-23.9979
984.833	0
984.803	0
984.773	0
984.742	7.99448
984.712	23.9798
984.682	15.9841
984.651	31.9634
984.621	31.9586
984.591	0
984.56	23.9617
984.53	15.9721
984.5	-23.9545
984.469	-23.9509
984.439	23.9473
984.409	23.9437
984.378	55.8601
984.348	0
984.317	39.8881
984.287	63.8113
984.257	0
984.226	31.896
984.196	15.9456
984.166	0
984.135	7.9704
984.105	39.846
984.074	39.84
984.044	23.9004
984.014	39.828
983.983	7.9644
983.953	15.9264
983.922	23.886
983.892	-7.9608
983.862	7.9596
983.831	7.9584
983.801	15.9144
983.77	15.912
983.74	0
983.71	-7.95361
983.679	23.8572
983.649	7.95121
983.618	-7.95002
983.588	7.94882
983.557	15.8952
983.527	-7.94643
983.497	31.7809
983.466	-7.94404
983.436	31.7714
983.405	31.7666
983.375	47.6427
983.344	7.93926
983.314	15.8761
983.283	7.93687
983.253	23.807
983.223	-15.869
983.192	23.7999
983.162	39.6605
983.131	39.6545
983.101	39.6486
983.07	31.7141
983.04	31.7093
983.009	39.6307
982.979	0
982.948	-7.92376
982.918	39.6128
982.887	7.92138
982.857	31.6807
982.826	7.919
982.796	0
982.765	47.4997
982.735	31.6617
982.704	-23.7427
982.674	31.6522
982.643	39.5593
982.613	31.6427
982.582	31.638
982.552	94.8996
982.521	23.7213
982.491	7.90593
982.46	31.619
982.43	0
982.399	0
982.369	23.7035
982.338	-7.9
982.307	7.89881
982.277	-7.89763
982.246	-7.89644
982.216	39.4763
982.185	-39.4704
982.155	-47.3573
982.124	-31.5668
982.094	23.6716
982.063	47.336
982.032	39.4408
982.002	-7.88698
981.971	-7.88579
981.941	-31.5384
981.91	-7.88343
981.88	70.9402
981.849	-7.88107
981.818	39.3994
981.788	47.2722
981.757	55.1427
981.727	47.2581
981.696	-15.7503
981.666	62.9919
981.635	15.7456
981.604	-7.87163
981.574	15.7409
981.543	15.7385
981.512	31.4724
981.482	23.6007
981.451	39.3287
981.421	15.7291
981.39	31.4535
981.359	47.1732
981.329	23.5831
981.298	-15.7197
981.267	23.576
981.237	47.145
981.206	-7.85633
981.176	23.5655
981.145	-7.85398
981.114	39.264
981.084	62.813
981.053	0
981.022	54.945
980.992	0
980.961	-31.3877
980.93	-47.0746
980.9	39.2229
980.869	0
980.838	7.84224
980.808	0
980.777	31.3596
980.746	0
980.716	47.0253
980.685	0
980.654	31.3408
980.624	39.1702
980.593	31.3315
980.562	7.8317
980.532	23.4916
980.501	0
980.47	23.4846
980.439	15.654
980.409	39.1293
980.378	-31.2987
980.347	-15.647
980.317	31.2894
980.286	7.82118
980.255	54.7401
980.224	23.4565
980.194	0
980.163	23.4495
980.132	31.2614
980.101	15.6284
980.071	-7.81302
980.04	15.6237
980.009	-7.81069
979.979	31.2381
979.948	31.2334
979.917	31.2288
979.886	31.2241
979.856	23.4146
979.825	7.8037
979.794	46.8152
979.763	46.8082
979.732	-7.80021
979.702	23.3971
979.671	-7.79788
979.64	0
979.609	31.1822
979.579	23.3832
979.548	-31.1729
979.517	15.5841
979.486	-7.79091
979.455	38.9488
979.425	31.1544
979.394	31.1497
979.363	31.1451
979.332	-38.9256
979.301	23.3519
979.271	-15.5656
979.24	15.5633
979.209	46.6829
979.178	0
979.147	31.1126
979.117	15.554
979.086	7.77585
979.055	31.0988
979.024	23.3206
978.993	23.3171
978.962	7.77122
978.932	-23.3102
978.901	62.1512
978.87	7.76775
978.839	31.0664
978.808	7.76544
978.777	23.2928
978.747	38.8156
978.716	15.5239
978.685	46.5649
978.654	62.0773
978.623	15.517
978.592	-15.5147
978.561	-31.0248
978.531	62.0404
978.5	54.2773
978.469	46.5165
978.438	0
978.407	46.5027
978.376	-7.74929
978.345	38.7407
978.314	23.241
978.284	23.2375
978.253	7.74469
978.222	-7.74354
978.191	38.7119
978.16	30.9649
978.129	23.2203
978.098	38.6947
978.067	54.1645
978.036	-30.9466
978.005	100.561
977.974	30.9374
977.944	-7.73319
977.913	30.9282
977.882	46.3854
977.851	-7.72975
977.82	15.4572
977.789	23.1824
977.758	38.6315
977.727	0
977.696	108.136
977.665	54.0601
977.634	61.7738
977.603	23.1617
977.572	15.4389
977.541	23.1549
977.51	0
977.479	38.58
